Método,Quadro (imagem),min_val,max_val
TM_SQDIFF,im111.jpg,12626128.0,392384992.0
TM_SQDIFF,im112.jpg,12673794.0,393383040.0
TM_SQDIFF,im113.jpg,12733742.0,395201952.0
TM_SQDIFF,im114.jpg,12684601.0,395535232.0
TM_SQDIFF,im115.jpg,12575414.0,396164160.0
TM_SQDIFF,im116.jpg,12577722.0,396238336.0
TM_SQDIFF,im117.jpg,12733616.0,396709696.0
TM_SQDIFF,im118.jpg,12739012.0,397254976.0
TM_SQDIFF,im119.jpg,12862689.0,397063008.0
TM_SQDIFF,im120.jpg,12883818.0,397862368.0
TM_SQDIFF,im121.jpg,12946321.0,397874368.0
TM_SQDIFF,im122.jpg,12865122.0,398876096.0
TM_SQDIFF,im123.jpg,12903574.0,398895008.0
TM_SQDIFF,im124.jpg,12789556.0,399342944.0
TM_SQDIFF,im125.jpg,12765213.0,399455328.0
TM_SQDIFF,im126.jpg,12678189.0,401177984.0
TM_SQDIFF,im127.jpg,12590825.0,401132096.0
TM_SQDIFF,im128.jpg,12651679.0,402040480.0
TM_SQDIFF,im129.jpg,12627304.0,402583232.0
TM_SQDIFF,im130.jpg,12684299.0,403485408.0
TM_SQDIFF,im131.jpg,12763099.0,402324352.0
TM_SQDIFF,im132.jpg,12996838.0,402243296.0
TM_SQDIFF,im133.jpg,12945408.0,402943648.0
TM_SQDIFF,im134.jpg,13066906.0,404345024.0
TM_SQDIFF,im135.jpg,13080100.0,405114912.0
TM_SQDIFF,im136.jpg,13117402.0,407213376.0
TM_SQDIFF,im137.jpg,13324267.0,407746976.0
TM_SQDIFF,im138.jpg,13555763.0,410186304.0
TM_SQDIFF,im139.jpg,13563398.0,411411840.0
TM_SQDIFF,im140.jpg,13811285.0,412697024.0
TM_SQDIFF,im141.jpg,13903464.0,413104768.0
TM_SQDIFF,im142.jpg,14060553.0,414427168.0
TM_SQDIFF,im143.jpg,14027672.0,414652896.0
TM_SQDIFF,im144.jpg,14149694.0,416020352.0
TM_SQDIFF,im145.jpg,14126335.0,416943488.0
TM_SQDIFF,im146.jpg,14329719.0,418075936.0
TM_SQDIFF,im147.jpg,14488207.0,419192992.0
TM_SQDIFF,im148.jpg,14545653.0,420136736.0
TM_SQDIFF,im149.jpg,14617496.0,422873600.0
TM_SQDIFF,im150.jpg,14686412.0,422855488.0
TM_SQDIFF,im151.jpg,14796222.0,424532000.0
TM_SQDIFF,im152.jpg,14870157.0,424980320.0
TM_SQDIFF,im153.jpg,14936357.0,427914464.0
TM_SQDIFF,im154.jpg,15232319.0,428511968.0
TM_SQDIFF,im155.jpg,15329615.0,431038752.0
TM_SQDIFF,im156.jpg,15586860.0,432094240.0
TM_SQDIFF,im157.jpg,15815064.0,435030272.0
TM_SQDIFF,im158.jpg,16132091.0,438937888.0
TM_SQDIFF,im159.jpg,16276221.0,443064320.0
TM_SQDIFF,im160.jpg,16467998.0,445883136.0
TM_SQDIFF,im161.jpg,16640927.0,448682080.0
TM_SQDIFF,im162.jpg,16705313.0,450693088.0
TM_SQDIFF,im163.jpg,16698936.0,453223200.0
TM_SQDIFF,im164.jpg,16819848.0,455826208.0
TM_SQDIFF,im165.jpg,16720524.0,458881952.0
TM_SQDIFF,im166.jpg,16920044.0,461061152.0
TM_SQDIFF,im167.jpg,16894012.0,464223584.0
TM_SQDIFF,im168.jpg,16876224.0,465809696.0
TM_SQDIFF,im169.jpg,16785882.0,468514176.0
TM_SQDIFF,im170.jpg,16994024.0,469722592.0
TM_SQDIFF,im171.jpg,17113116.0,471457376.0
TM_SQDIFF,im172.jpg,17104294.0,472109440.0
TM_SQDIFF,im173.jpg,16858402.0,473359840.0
TM_SQDIFF,im174.jpg,16766467.0,473461312.0
TM_SQDIFF,im175.jpg,16659029.0,473265600.0
TM_SQDIFF,im176.jpg,16737153.0,473209120.0
TM_SQDIFF,im177.jpg,16706812.0,472908160.0
TM_SQDIFF,im178.jpg,16641181.0,473468128.0
TM_SQDIFF,im179.jpg,16719845.0,473641824.0
TM_SQDIFF,im180.jpg,16737930.0,475005664.0
TM_SQDIFF,im181.jpg,16617771.0,475490176.0
TM_SQDIFF,im182.jpg,16598673.0,477146144.0
TM_SQDIFF,im183.jpg,16611513.0,477827168.0
TM_SQDIFF,im184.jpg,16624156.0,479094656.0
TM_SQDIFF,im185.jpg,16677662.0,479339488.0
TM_SQDIFF,im186.jpg,16704188.0,478886080.0
TM_SQDIFF,im187.jpg,16738867.0,477452800.0
TM_SQDIFF,im188.jpg,16834276.0,477830272.0
TM_SQDIFF,im189.jpg,16920804.0,476682688.0
TM_SQDIFF,im190.jpg,17003184.0,476073152.0
TM_SQDIFF,im191.jpg,17136572.0,475173248.0
TM_SQDIFF,im192.jpg,17262028.0,475524544.0
TM_SQDIFF,im193.jpg,17352516.0,474173344.0
TM_SQDIFF,im194.jpg,17278534.0,474649344.0
TM_SQDIFF,im195.jpg,17394274.0,474143936.0
TM_SQDIFF,im196.jpg,17570840.0,474736096.0
TM_SQDIFF,im197.jpg,17404052.0,474490112.0
TM_SQDIFF,im198.jpg,17449958.0,475165248.0
TM_SQDIFF,im199.jpg,17435488.0,475471904.0
TM_SQDIFF,im200.jpg,17397846.0,476207264.0
TM_SQDIFF,im201.jpg,17279140.0,478105920.0
TM_SQDIFF,im202.jpg,17264716.0,479151808.0
TM_SQDIFF,im203.jpg,17308584.0,480000864.0
TM_SQDIFF,im204.jpg,17293004.0,481236608.0
TM_SQDIFF,im205.jpg,17253352.0,482023136.0
TM_SQDIFF,im206.jpg,17282648.0,481350496.0
TM_SQDIFF,im207.jpg,17350196.0,481724576.0
TM_SQDIFF,im208.jpg,17455014.0,481470912.0
TM_SQDIFF,im209.jpg,17608404.0,483042240.0
TM_SQDIFF,im210.jpg,17685912.0,483813280.0
TM_SQDIFF,im211.jpg,17683568.0,485893312.0
TM_SQDIFF,im212.jpg,17742404.0,485884896.0
TM_SQDIFF,im213.jpg,17845284.0,488534944.0
TM_SQDIFF,im214.jpg,17866900.0,488849184.0
TM_SQDIFF,im215.jpg,17765076.0,489749184.0
TM_SQDIFF,im216.jpg,17807760.0,489791776.0
TM_SQDIFF,im217.jpg,17748208.0,491345632.0
TM_SQDIFF,im218.jpg,17850856.0,491132160.0
TM_SQDIFF,im219.jpg,17820696.0,491881536.0
TM_SQDIFF,im220.jpg,17900756.0,491622560.0
TM_SQDIFF,im221.jpg,17885866.0,493496480.0
TM_SQDIFF,im222.jpg,17911636.0,492972736.0
TM_SQDIFF,im223.jpg,18112524.0,493832032.0
TM_SQDIFF,im224.jpg,18141156.0,493388992.0
TM_SQDIFF,im225.jpg,18359336.0,493442912.0
TM_SQDIFF,im226.jpg,18471348.0,492442240.0
TM_SQDIFF,im227.jpg,18524350.0,492376960.0
TM_SQDIFF,im228.jpg,18665326.0,491259296.0
TM_SQDIFF,im229.jpg,18840508.0,490628480.0
TM_SQDIFF,im230.jpg,18887596.0,489223328.0
TM_SQDIFF,im231.jpg,19027628.0,489166016.0
TM_SQDIFF,im232.jpg,19090816.0,488392928.0
TM_SQDIFF,im233.jpg,19159504.0,487829120.0
TM_SQDIFF,im234.jpg,19132780.0,487529472.0
TM_SQDIFF,im235.jpg,19341442.0,485806368.0
TM_SQDIFF,im236.jpg,19976180.0,486082336.0
TM_SQDIFF,im237.jpg,20787920.0,484897056.0
