Método,Quadro (imagem),min_val,max_val
TM_CCOEFF_NORMED,im2.jpg,-0.6343045234680176,0.997585654258728
TM_CCOEFF_NORMED,im3.jpg,-0.6335066556930542,0.9937444925308228
TM_CCOEFF_NORMED,im4.jpg,-0.6336421370506287,0.9945836067199707
TM_CCOEFF_NORMED,im5.jpg,-0.643358051776886,0.9927542209625244
TM_CCOEFF_NORMED,im6.jpg,-0.6429535746574402,0.9915187358856201
TM_CCOEFF_NORMED,im7.jpg,-0.639071524143219,0.9892523288726807
TM_CCOEFF_NORMED,im8.jpg,-0.6391011476516724,0.9878148436546326
TM_CCOEFF_NORMED,im9.jpg,-0.6350476145744324,0.985447108745575
TM_CCOEFF_NORMED,im10.jpg,-0.6284589171409607,0.9830636978149414
TM_CCOEFF_NORMED,im11.jpg,-0.6381316184997559,0.9807443022727966
TM_CCOEFF_NORMED,im12.jpg,-0.6347872018814087,0.9786955118179321
TM_CCOEFF_NORMED,im13.jpg,-0.6377654075622559,0.9773852229118347
TM_CCOEFF_NORMED,im14.jpg,-0.6276959180831909,0.9749336838722229
TM_CCOEFF_NORMED,im15.jpg,-0.6283664703369141,0.9753485918045044
TM_CCOEFF_NORMED,im16.jpg,-0.6254466772079468,0.9724428057670593
TM_CCOEFF_NORMED,im17.jpg,-0.6281322836875916,0.9693664908409119
TM_CCOEFF_NORMED,im18.jpg,-0.6312857270240784,0.9651935696601868
TM_CCOEFF_NORMED,im19.jpg,-0.6235673427581787,0.9603877067565918
TM_CCOEFF_NORMED,im20.jpg,-0.6289539933204651,0.9613271951675415
TM_CCOEFF_NORMED,im21.jpg,-0.6344931125640869,0.9565346240997314
TM_CCOEFF_NORMED,im22.jpg,-0.6388953328132629,0.953062117099762
TM_CCOEFF_NORMED,im23.jpg,-0.6452285051345825,0.9467248320579529
TM_CCOEFF_NORMED,im24.jpg,-0.6479843258857727,0.9442245960235596
TM_CCOEFF_NORMED,im25.jpg,-0.6480299234390259,0.944026529788971
TM_CCOEFF_NORMED,im26.jpg,-0.6362082362174988,0.9425265192985535
TM_CCOEFF_NORMED,im27.jpg,-0.6333664655685425,0.9437117576599121
TM_CCOEFF_NORMED,im28.jpg,-0.6299659609794617,0.9406278729438782
TM_CCOEFF_NORMED,im29.jpg,-0.6374017596244812,0.940100908279419
TM_CCOEFF_NORMED,im30.jpg,-0.6275466680526733,0.9365835785865784
TM_CCOEFF_NORMED,im31.jpg,-0.6301555037498474,0.9333119988441467
TM_CCOEFF_NORMED,im32.jpg,-0.6364325881004333,0.9296911358833313
TM_CCOEFF_NORMED,im33.jpg,-0.6418020725250244,0.9279605150222778
TM_CCOEFF_NORMED,im34.jpg,-0.6397417783737183,0.9280005693435669
TM_CCOEFF_NORMED,im35.jpg,-0.6427231431007385,0.9255648255348206
TM_CCOEFF_NORMED,im36.jpg,-0.6390808820724487,0.9224529266357422
TM_CCOEFF_NORMED,im37.jpg,-0.6389274001121521,0.9204774498939514
TM_CCOEFF_NORMED,im38.jpg,-0.6371901631355286,0.920320451259613
TM_CCOEFF_NORMED,im39.jpg,-0.6397978663444519,0.9195554256439209
TM_CCOEFF_NORMED,im40.jpg,-0.6368117332458496,0.9163954257965088
TM_CCOEFF_NORMED,im41.jpg,-0.6324326992034912,0.9162206053733826
TM_CCOEFF_NORMED,im42.jpg,-0.634931206703186,0.9174908995628357
TM_CCOEFF_NORMED,im43.jpg,-0.6319493055343628,0.9151599407196045
TM_CCOEFF_NORMED,im44.jpg,-0.626868486404419,0.9113335013389587
TM_CCOEFF_NORMED,im45.jpg,-0.6390584707260132,0.9091625213623047
TM_CCOEFF_NORMED,im46.jpg,-0.6494932174682617,0.9081657528877258
TM_CCOEFF_NORMED,im47.jpg,-0.6502490639686584,0.9050796031951904
TM_CCOEFF_NORMED,im48.jpg,-0.6507806777954102,0.903836727142334
TM_CCOEFF_NORMED,im49.jpg,-0.6579755544662476,0.9021294116973877
TM_CCOEFF_NORMED,im50.jpg,-0.6583778858184814,0.9008058905601501
TM_CCOEFF_NORMED,im51.jpg,-0.6597349047660828,0.8959723114967346
TM_CCOEFF_NORMED,im52.jpg,-0.6590079665184021,0.8952643275260925
TM_CCOEFF_NORMED,im53.jpg,-0.6585900187492371,0.8917914628982544
TM_CCOEFF_NORMED,im54.jpg,-0.6553247570991516,0.8869875073432922
TM_CCOEFF_NORMED,im55.jpg,-0.6552817225456238,0.8827933669090271
TM_CCOEFF_NORMED,im56.jpg,-0.6459686160087585,0.8808472156524658
TM_CCOEFF_NORMED,im57.jpg,-0.6431537866592407,0.8761235475540161
TM_CCOEFF_NORMED,im58.jpg,-0.631377100944519,0.8743838667869568
TM_CCOEFF_NORMED,im59.jpg,-0.6357548832893372,0.8675987124443054
TM_CCOEFF_NORMED,im60.jpg,-0.6293715834617615,0.8663188815116882
TM_CCOEFF_NORMED,im61.jpg,-0.6290031671524048,0.8616132140159607
TM_CCOEFF_NORMED,im62.jpg,-0.6392850875854492,0.8589957356452942
TM_CCOEFF_NORMED,im63.jpg,-0.6314862370491028,0.8573699593544006
TM_CCOEFF_NORMED,im64.jpg,-0.6232256293296814,0.8561418652534485
TM_CCOEFF_NORMED,im65.jpg,-0.6155299544334412,0.850908100605011
TM_CCOEFF_NORMED,im66.jpg,-0.6102035045623779,0.848746657371521
TM_CCOEFF_NORMED,im67.jpg,-0.6076236963272095,0.8472388386726379
TM_CCOEFF_NORMED,im68.jpg,-0.6086723804473877,0.8426705598831177
TM_CCOEFF_NORMED,im69.jpg,-0.6154239177703857,0.8403673768043518
TM_CCOEFF_NORMED,im70.jpg,-0.6117528080940247,0.8359562158584595
TM_CCOEFF_NORMED,im71.jpg,-0.6071007251739502,0.8350157737731934
TM_CCOEFF_NORMED,im72.jpg,-0.6126444339752197,0.8314844965934753
TM_CCOEFF_NORMED,im73.jpg,-0.6186751127243042,0.8285306096076965
TM_CCOEFF_NORMED,im74.jpg,-0.6203134655952454,0.8268640041351318
TM_CCOEFF_NORMED,im75.jpg,-0.6180139780044556,0.8264769911766052
TM_CCOEFF_NORMED,im76.jpg,-0.6288422346115112,0.8230503797531128
TM_CCOEFF_NORMED,im77.jpg,-0.6183565855026245,0.8211345076560974
TM_CCOEFF_NORMED,im78.jpg,-0.6166343688964844,0.8176328539848328
TM_CCOEFF_NORMED,im79.jpg,-0.6080964803695679,0.8168367743492126
TM_CCOEFF_NORMED,im80.jpg,-0.6036216616630554,0.8175565600395203
TM_CCOEFF_NORMED,im81.jpg,-0.6043581366539001,0.8137762546539307
TM_CCOEFF_NORMED,im82.jpg,-0.6036094427108765,0.8122754096984863
TM_CCOEFF_NORMED,im83.jpg,-0.6020694375038147,0.8120225071907043
TM_CCOEFF_NORMED,im84.jpg,-0.6015201807022095,0.8089865446090698
TM_CCOEFF_NORMED,im85.jpg,-0.601689875125885,0.8099989295005798
TM_CCOEFF_NORMED,im86.jpg,-0.6019046902656555,0.8077822923660278
TM_CCOEFF_NORMED,im87.jpg,-0.6009174585342407,0.8064331412315369
TM_CCOEFF_NORMED,im88.jpg,-0.6014841198921204,0.8046681880950928
TM_CCOEFF_NORMED,im89.jpg,-0.6008895039558411,0.8034827709197998
TM_CCOEFF_NORMED,im90.jpg,-0.6023699045181274,0.8003837466239929
TM_CCOEFF_NORMED,im91.jpg,-0.6013164520263672,0.7991623878479004
